title,href,area,exp_0,exp_1,exp_2,exp_3,exp_4,exp_5,2009,2010,2011,2012,2013,2014,2015,2016
销售主管,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%94%80%E5%94%AE%E4%B8%BB%E7%AE%A1/,"
咨询/顾问类

♦
♦

",5380,7280,8170,8540,11940,,3799,3867,4607,5659,6645,6913,7725,7755
高级咨询师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%AB%98%E7%BA%A7%E5%92%A8%E8%AF%A2%E5%B8%88/,"
咨询/顾问类

♦
♦

",12190,12680,15690,16750,,,6999,5750,8522,7600,7031,9225,10853,12648
助理咨询师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%8A%A9%E7%90%86%E5%92%A8%E8%AF%A2%E5%B8%88/,"
咨询/顾问类

♦
♦

",3130,5920,7290,5000,,,1749,1600,3706,4229,4826,4936,4670,5768
助理研究员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%8A%A9%E7%90%86%E7%A0%94%E7%A9%B6%E5%91%98/,"
咨询/顾问类

♦
♦

",6090,5770,6630,12500,21500,,3061,2166,4782,3396,4723,5499,5896,7497
高级项目经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%AB%98%E7%BA%A7%E9%A1%B9%E7%9B%AE%E7%BB%8F%E7%90%86/,"
咨询/顾问类

♦
♦

",9680,14490,15410,20030,,,9065,4499,10399,10977,9688,15915,14774,13768
咨询工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%92%A8%E8%AF%A2%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
咨询/顾问类

♦
♦

",5250,7930,9460,12380,12830,,13124,5849,7764,6524,5469,5800,7823,8477
售前咨询顾问,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%94%AE%E5%89%8D%E5%92%A8%E8%AF%A2%E9%A1%BE%E9%97%AE/,"
咨询/顾问类

♦
♦

",6000,11520,12950,16710,19440,,1916,2305,8362,7061,10210,12665,11951,12290
市场研究员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%B8%82%E5%9C%BA%E7%A0%94%E7%A9%B6%E5%91%98/,"
咨询/顾问类

♦
♦

",8330,6480,10040,17500,,,8999,4874,5749,5151,5459,4428,9093,9033
手游主策划,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%89%8B%E6%B8%B8%E4%B8%BB%E7%AD%96%E5%88%92/,"
咨询/顾问类

♦
♦

",16430,21560,,,,,3750,16971,16356,10332,7999,12362,16187,18482
招生专员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8B%9B%E7%94%9F%E4%B8%93%E5%91%98/,"
咨询/顾问类

♦
♦

",4420,5690,5810,6900,5000,,2444,2770,3523,4138,4207,4174,4823,6023
游戏数值策划,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%B8%B8%E6%88%8F%E6%95%B0%E5%80%BC%E7%AD%96%E5%88%92/,"
咨询/顾问类

♦
♦

",5420,9680,12610,16250,10750,,3082,5999,5686,6052,6686,9309,11513,11578
研究总监,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%A0%94%E7%A9%B6%E6%80%BB%E7%9B%91/,"
咨询/顾问类

♦
♦

",14470,15720,21770,22960,,,1500,5000,10772,15249,16381,19833,17769,17187
课程咨询顾问,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E8%AF%BE%E7%A8%8B%E5%92%A8%E8%AF%A2%E9%A1%BE%E9%97%AE/,"
咨询/顾问类

♦
♦

",7030,8210,10310,9000,,,1999,4666,5066,4605,5947,6265,7399,8437
调研员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E8%B0%83%E7%A0%94%E5%91%98/,"
咨询/顾问类

♦
♦

",6480,6360,10500,,,,2642,3284,4013,3908,4028,3567,6246,6681
高级咨询经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%AB%98%E7%BA%A7%E5%92%A8%E8%AF%A2%E7%BB%8F%E7%90%86/,"
咨询/顾问类

♦
♦

",11800,16030,19060,21590,,,,,,,,,,
护士,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%A4%E5%A3%AB/,"
医疗卫生/美容保健类

♦
♦

",4400,5080,5600,8470,8340,,1970,2503,2823,3223,3347,4262,4989,5707
口腔医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%8F%A3%E8%85%94%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",3750,24740,11510,15230,15260,,7875,2249,7422,6238,4554,5874,13405,11435
美容导师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%BE%8E%E5%AE%B9%E5%AF%BC%E5%B8%88/,"
医疗卫生/美容保健类

♦
♦

",7500,8860,8690,,,,3262,3945,4225,5843,7297,5398,7785,8846
注册专员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%B3%A8%E5%86%8C%E4%B8%93%E5%91%98/,"
医疗卫生/美容保健类

♦
♦

",4000,6760,6990,8770,11710,,3210,2624,4041,4245,4679,4430,6139,6754
美容师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%BE%8E%E5%AE%B9%E5%B8%88/,"
医疗卫生/美容保健类

♦
♦

",7500,6810,7000,7280,,,2407,3841,4041,4550,5376,5147,6038,7141
药剂师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E8%8D%AF%E5%89%82%E5%B8%88/,"
医疗卫生/美容保健类

♦
♦

",5590,6030,6610,,,,4499,3058,3099,3590,3278,4579,7499,5462
口腔护士,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%8F%A3%E8%85%94%E6%8A%A4%E5%A3%AB/,"
医疗卫生/美容保健类

♦
♦

",5250,4880,5570,7250,,,3500,2374,2976,3179,3390,5249,4856,5341
美容顾问,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%BE%8E%E5%AE%B9%E9%A1%BE%E9%97%AE/,"
医疗卫生/美容保健类

♦
♦

",1940,6610,8060,7000,8000,,2534,3720,4151,5053,5673,5870,5713,5729
内科医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%86%85%E7%A7%91%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",14000,7920,8360,9530,13470,,9999,4249,5735,5107,5395,7889,8985,8890
护士长,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%A4%E5%A3%AB%E9%95%BF/,"
医疗卫生/美容保健类

♦
♦

",7370,7690,8940,9420,,,3166,2561,4089,4203,4436,5909,7580,8243
儿科医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%84%BF%E7%A7%91%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",9170,10520,17500,20010,,,6249,12499,5999,7968,8249,4947,6728,11036
中药师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E4%B8%AD%E8%8D%AF%E5%B8%88/,"
医疗卫生/美容保健类

♦
♦

",,,,,,,3187,4349,8213,5805,7073,9100,9967,5249
全科医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%85%A8%E7%A7%91%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",7000,8250,9880,12500,14220,,2000,3149,4249,5833,5499,7799,9764,10331
医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",4590,7070,9280,12030,12900,,3711,3670,4476,5171,4579,6708,7995,8429
皮肤科医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%9A%AE%E8%82%A4%E7%A7%91%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",5250,11590,12820,18500,,,2062,4936,5082,6727,19320,17499,15814,14937
医生助理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%8C%BB%E7%94%9F%E5%8A%A9%E7%90%86/,"
医疗卫生/美容保健类

♦
♦

",5120,5120,6230,7000,,,6499,4999,2649,3507,3208,5041,5297,5506
眼科医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%9C%BC%E7%A7%91%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",16040,7900,6710,8330,,,1812,2999,2999,4300,7534,5692,9478,7718
手术室护士,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%89%8B%E6%9C%AF%E5%AE%A4%E6%8A%A4%E5%A3%AB/,"
医疗卫生/美容保健类

♦
♦

",6290,6020,13970,8400,,,7915,4642,2457,4749,3421,4852,5243,6075
b超医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-b%E8%B6%85%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",6820,8120,6000,10320,,,,,,,,,,
妇科医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%A6%87%E7%A7%91%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",5670,8380,6500,10170,,,12500,3624,5061,7999,4499,14303,11437,9812
住院医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E4%BD%8F%E9%99%A2%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",8750,8380,14470,7000,,,2415,4166,5899,5999,4311,7558,7764,8602
导医,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%AF%BC%E5%8C%BB/,"
医疗卫生/美容保健类

♦
♦

",5000,4100,4490,,,,1686,2264,2407,2451,2860,3008,3547,4134
幼儿园保健医,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%B9%BC%E5%84%BF%E5%9B%AD%E4%BF%9D%E5%81%A5%E5%8C%BB/,"
医疗卫生/美容保健类

♦
♦

",4040,4820,5170,6330,,,5249,2362,2562,2944,4332,4999,4711,4666
护理部主任,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%A4%E7%90%86%E9%83%A8%E4%B8%BB%E4%BB%BB/,"
医疗卫生/美容保健类

♦
♦

",8250,7300,10150,,,,5274,1999,16250,5468,5099,5249,9082,9078
放射科医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%94%BE%E5%B0%84%E7%A7%91%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",5440,8120,15000,8750,,,19374,2000,2707,3916,3499,5069,7568,7614
中医医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E4%B8%AD%E5%8C%BB%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",5000,9680,8280,13690,,,7875,5082,6103,7598,4321,6904,8115,8854
保健医,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E4%BF%9D%E5%81%A5%E5%8C%BB/,"
医疗卫生/美容保健类

♦
♦

",3750,4050,5030,5270,5790,,2999,2032,2549,2702,2963,3856,4447,4542
内科医师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%86%85%E7%A7%91%E5%8C%BB%E5%B8%88/,"
医疗卫生/美容保健类

♦
♦

",5770,9650,23210,12590,,,2599,2749,4174,4977,4399,5295,6298,9561
口腔科护士,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%8F%A3%E8%85%94%E7%A7%91%E6%8A%A4%E5%A3%AB/,"
医疗卫生/美容保健类

♦
♦

",4900,5210,7000,,,,2238,3749,3030,3535,3166,5499,17130,5717
外科医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%A4%96%E7%A7%91%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",9750,10560,17420,11670,,,2749,6849,6556,8449,5024,6898,11937,9785
妇产科医生,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%A6%87%E4%BA%A7%E7%A7%91%E5%8C%BB%E7%94%9F/,"
医疗卫生/美容保健类

♦
♦

",12380,14050,23640,,,,,,2000,12499,4499,7149,12499,2999
药品注册专员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E8%8D%AF%E5%93%81%E6%B3%A8%E5%86%8C%E4%B8%93%E5%91%98/,"
医疗卫生/美容保健类

♦
♦

",7120,7500,,,,,4332,2500,4034,4499,5915,4874,6749,7902
中医医师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E4%B8%AD%E5%8C%BB%E5%8C%BB%E5%B8%88/,"
医疗卫生/美容保健类

♦
♦

",5250,6250,8550,9100,13620,,3374,3749,5050,5028,4836,4890,7115,8447
中医师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E4%B8%AD%E5%8C%BB%E5%B8%88/,"
医疗卫生/美容保健类

♦
♦

",4940,7570,17550,7820,,,3374,5905,6415,5487,4751,3899,6570,7755
中药调剂员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E4%B8%AD%E8%8D%AF%E8%B0%83%E5%89%82%E5%91%98/,"
医疗卫生/美容保健类

♦
♦

",5250,4040,4160,,,,4991,2708,2812,2689,2874,3201,3856,4009
儿科护士,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%84%BF%E7%A7%91%E6%8A%A4%E5%A3%AB/,"
医疗卫生/美容保健类

♦
♦

",5210,7660,14470,13330,,,2000,3999,25500,4178,4999,3332,6042,9023
助产士,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%8A%A9%E4%BA%A7%E5%A3%AB/,"
医疗卫生/美容保健类

♦
♦

",9190,10000,,,,,4204,3301,4569,2999,3374,3718,8442,8703
放射科医师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%94%BE%E5%B0%84%E7%A7%91%E5%8C%BB%E5%B8%88/,"
医疗卫生/美容保健类

♦
♦

",5830,7360,9000,10000,,,2999,2885,4070,3800,5315,6852,10335,8418
生产经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%94%9F%E4%BA%A7%E7%BB%8F%E7%90%86/,"
工厂生产类

♦
♦

",10440,10230,10410,11180,,,6057,2936,5612,6480,6982,8433,8665,9923
维修工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%BB%B4%E4%BF%AE%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
工厂生产类

♦
♦

",4330,5160,5770,6880,7750,,3043,2530,3422,3441,3820,4346,5270,5720
车间主任,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E8%BD%A6%E9%97%B4%E4%B8%BB%E4%BB%BB/,"
工厂生产类

♦
♦

",10310,7160,8430,8160,,,3082,3107,4039,4863,4468,5642,6162,6598
总工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%80%BB%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
工厂生产类

♦
♦

",5560,14020,14480,17080,18080,,9299,3349,10005,10522,11773,18402,15806,16401
生产主管,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%94%9F%E4%BA%A7%E4%B8%BB%E7%AE%A1/,"
工厂生产类

♦
♦

",7310,7180,7960,8450,,,3088,3158,4822,4576,4675,5793,6219,7448
技术支持工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%80%E6%9C%AF%E6%94%AF%E6%8C%81%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
工厂生产类

♦
♦

",4640,6180,7940,8910,13380,,3014,2596,4067,4110,4257,4620,6204,6477
产品经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E4%BA%A7%E5%93%81%E7%BB%8F%E7%90%86/,"
工厂生产类

♦
♦

",5330,10760,15800,16790,20880,,5108,5464,8013,7760,8273,11715,15475,15253
安全员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%AE%89%E5%85%A8%E5%91%98/,"
工厂生产类

♦
♦

",3950,5300,5310,5360,6640,,3216,3218,3639,3799,4046,4388,5206,5522
生产部经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%94%9F%E4%BA%A7%E9%83%A8%E7%BB%8F%E7%90%86/,"
工厂生产类

♦
♦

",10440,10230,10410,11180,,,4824,4019,4169,5084,5842,8186,8442,9315
通信技术工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%80%9A%E4%BF%A1%E6%8A%80%E6%9C%AF%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
工厂生产类

♦
♦

",4750,5940,8740,13060,,,4999,3624,3799,4162,5049,7345,7046,8042
工程总监,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%B7%A5%E7%A8%8B%E6%80%BB%E7%9B%91/,"
工厂生产类

♦
♦

",10000,16350,11590,18540,,,6155,7449,15068,8904,10286,18038,12679,15260
生产车间主任,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%94%9F%E4%BA%A7%E8%BD%A6%E9%97%B4%E4%B8%BB%E4%BB%BB/,"
工厂生产类

♦
♦

",12730,10300,6000,7750,,,6999,2537,3749,3724,5153,6468,6421,8066
库房管理员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%BA%93%E6%88%BF%E7%AE%A1%E7%90%86%E5%91%98/,"
工厂生产类

♦
♦

",3710,3770,4120,4210,5000,,1912,2303,2512,2864,3136,3020,3735,4154
技术工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%80%E6%9C%AF%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
工厂生产类

♦
♦

",4750,6640,8690,10190,15050,,2871,2721,4146,4154,4640,5190,7121,7376
项目经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%A1%B9%E7%9B%AE%E7%BB%8F%E7%90%86/,"
工厂生产类

♦
♦

",5330,8310,11080,13550,15180,,5476,5191,7184,7216,7631,9289,11296,11187
ie工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-ie%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
工厂生产类

♦
♦

",7490,7930,12500,,,,5593,5249,4999,5318,4499,5999,7444,8300
副总工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%89%AF%E6%80%BB%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
工厂生产类

♦
♦

",15850,13790,17050,,,,8999,2389,15666,9295,11610,16210,13012,16518
安全主管,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%AE%89%E5%85%A8%E4%B8%BB%E7%AE%A1/,"
工厂生产类

♦
♦

",9000,6780,7030,8120,8870,,12499,3374,4832,4837,6666,8469,7659,7110
总工,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%80%BB%E5%B7%A5/,"
工厂生产类

♦
♦

",6890,14120,13490,15700,16700,,8086,4145,9642,10145,11410,16940,14630,15113
技术总工,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%80%E6%9C%AF%E6%80%BB%E5%B7%A5/,"
工厂生产类

♦
♦

",12420,9820,13560,14250,13420,,4499,6049,10134,8814,10587,11046,12668,12576
教学设计师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1%E5%B8%88/,"
工厂生产类

♦
♦

",9000,6480,7500,12500,,,8999,1500,7000,4582,13499,12599,7758,7652
生产管理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%94%9F%E4%BA%A7%E7%AE%A1%E7%90%86/,"
工厂生产类

♦
♦

",3990,5310,7350,8030,10690,,2978,2891,4206,4507,4574,5614,7050,6964
硬件工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%A1%AC%E4%BB%B6%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
工厂生产类

♦
♦

",5800,8200,10550,15000,16510,,4033,4461,5550,5354,5172,6901,9866,10054
计划专员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E8%AE%A1%E5%88%92%E4%B8%93%E5%91%98/,"
工厂生产类

♦
♦

",5370,5750,5610,7940,,,2665,2499,4549,5407,5797,6134,5882,5797
设备工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E8%AE%BE%E5%A4%87%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
工厂生产类

♦
♦

",5510,5880,7190,10990,10490,,4023,3910,5170,4778,4851,5986,7308,7381
项目经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%A1%B9%E7%9B%AE%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",5330,8310,11080,13550,15180,,5476,5191,7184,7216,7631,9289,11296,11187
投资经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%95%E8%B5%84%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",6900,12490,14820,19210,24080,,6012,6577,9701,9171,7345,9381,13006,12986
工程部经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%B7%A5%E7%A8%8B%E9%83%A8%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",5780,8460,9590,13530,,,4092,5133,6766,6971,7226,9550,10398,10883
工程项目经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%B7%A5%E7%A8%8B%E9%A1%B9%E7%9B%AE%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",6950,9420,11330,12070,,,5499,4788,9045,7129,7348,9816,9869,9104
基金经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%9F%BA%E9%87%91%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",6270,12630,14650,19780,33000,,19374,2965,16035,9112,9041,10325,15148,12975
投资总监,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%95%E8%B5%84%E6%80%BB%E7%9B%91/,"
项目管理类

♦
♦

",22500,17840,18750,22330,31970,,19999,6999,20687,17878,11796,19804,18759,18126
工程经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%B7%A5%E7%A8%8B%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",5170,7200,10120,10530,14100,15100,5277,4862,7998,6932,7680,9437,10334,10314
项目主管,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%A1%B9%E7%9B%AE%E4%B8%BB%E7%AE%A1/,"
项目管理类

♦
♦

",8000,7180,8910,8630,12570,,4018,4065,5202,5377,6460,6965,8667,8200
项目总监,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%A1%B9%E7%9B%AE%E6%80%BB%E7%9B%91/,"
项目管理类

♦
♦

",6370,16080,16090,18300,19300,,7707,5401,9924,10584,10452,17793,15253,15584
投资项目经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%95%E8%B5%84%E9%A1%B9%E7%9B%AE%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",4870,10550,14980,14880,16040,,11666,24999,6290,8339,8462,10434,13068,12516
装饰项目经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E8%A3%85%E9%A5%B0%E9%A1%B9%E7%9B%AE%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",6500,9440,9580,12120,,,5874,6693,8999,9149,7226,8976,12022,10403
高级投资经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%AB%98%E7%BA%A7%E6%8A%95%E8%B5%84%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",17250,17110,22350,23820,,,8999,8999,12195,10679,16140,16499,17094,17117
项目助理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%A1%B9%E7%9B%AE%E5%8A%A9%E7%90%86/,"
项目管理类

♦
♦

",4390,5360,6190,10620,11560,,3061,2342,3620,3800,4081,4328,5206,5480
高级项目经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%AB%98%E7%BA%A7%E9%A1%B9%E7%9B%AE%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",9680,14490,15410,20030,,,9065,4499,10399,10977,9688,15915,14774,13768
项目管理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%A1%B9%E7%9B%AE%E7%AE%A1%E7%90%86/,"
项目管理类

♦
♦

",4640,7070,10200,13550,15350,,3643,3743,6001,5105,5424,6257,9361,8187
项目管理工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E9%A1%B9%E7%9B%AE%E7%AE%A1%E7%90%86%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
项目管理类

♦
♦

",4000,8930,9590,12610,14710,,5749,5899,5465,6168,6357,4856,8138,8220
投资助理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%95%E8%B5%84%E5%8A%A9%E7%90%86/,"
项目管理类

♦
♦

",5830,7100,8700,19140,,,3294,3546,5475,5569,5781,5473,7229,7280
施工员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%96%BD%E5%B7%A5%E5%91%98/,"
项目管理类

♦
♦

",3630,5060,5860,6440,7170,,2326,2849,3455,4017,4088,4046,5092,5707
生产经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%94%9F%E4%BA%A7%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",10440,10230,10410,11180,,,6057,2936,5612,6480,6982,8433,8665,9923
产品经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E4%BA%A7%E5%93%81%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",5330,10760,15800,16790,20880,,5108,5464,8013,7760,8273,11715,15475,15253
园林项目经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%9B%AD%E6%9E%97%E9%A1%B9%E7%9B%AE%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",5670,9460,8080,9060,,,6374,6999,7249,7041,8899,9768,8805,9499
弱电项目经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%BC%B1%E7%94%B5%E9%A1%B9%E7%9B%AE%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",7140,8620,8470,11270,,,4943,3374,6262,4770,5544,6665,8517,8608
团队经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%9B%A2%E9%98%9F%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",22500,10400,11050,14740,17740,,4999,6124,5827,7625,7234,9762,11306,10302
投融资经理,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E6%8A%95%E8%9E%8D%E8%B5%84%E7%BB%8F%E7%90%86/,"
项目管理类

♦
♦

",11110,14980,16220,17940,,,6124,4000,16807,6078,10820,15195,12780,15301
实验员,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E5%AE%9E%E9%AA%8C%E5%91%98/,"
生物/制药/化工/环保类

♦
♦

",4300,4950,5120,12500,,,2188,2411,3023,2829,3436,3592,4306,4687
qc,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-qc/,"
生物/制药/化工/环保类

♦
♦

",3610,4590,5300,11630,12790,,,,,,,,,
qa,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-qa/,"
生物/制药/化工/环保类

♦
♦

",3660,5340,7420,9320,14990,,,,,,,,,
研发工程师,http://www.jobui.com/salary/%E5%8C%97%E4%BA%AC-%E7%A0%94%E5%8F%91%E5%B7%A5%E7%A8%8B%E5%B8%88/,"
生物/制药/化工/环保类

♦
♦

",5660,10380,14850,17370,20150,,5481,5636,6752,7433,7829,10016,14895,13365
